AbilityID,GOID,AbilityName
8936,-2146721792,NPCAimmedShotDamageAbility
8937,-2146720768,NPCAimmedShotTacticsAbility
8938,-2146719744,NPCAllAbilityLevelsAbility
8939,-2146718720,NPCAnalyzeWeaknessAbility
8940,-2146717696,NPCApparelCraftingAbility
8941,-2146716672,NPCBeliefAttributeAbility
8942,-2146715648,NPCBlockTacticsAbility
8943,-2146714624,NPCBuffAreaRadiusAbility
8944,-2146713600,NPCBurstDamageAbility
8945,-2146712576,NPCBurstTacticsAbility
8946,-2146711552,NPCCodeWritingAbility
8947,-2146710528,NPCCombatTacticsAbility
8948,-2146709504,NPCCompileSkillAbility
8949,-2146708480,NPCComputerHackingAbility
8950,-2146707456,NPCConcentrationAbility
8951,-2146706432,NPCConsistencyAbility
8952,-2146705408,NPCCraftingCostDiscountAbility
8953,-2146704384,NPCCryptographySkillAbility
8954,-2146703360,NPCCurrentHealthAbility
8955,-2146702336,NPCCurrentInnerstrengthAbility
8956,-2146701312,NPCDamageAgainstVulnerabilityAbility
8957,-2146700288,NPCDamageResistanceAbility
8958,-2146699264,NPCDebuffAreaRadiusAbility
8959,-2146698240,NPCDecompileSkillAbility
8960,-2146697216,NPCDetectAbility
8961,-2146696192,NPCDeterminationAbility
8962,-2146695168,NPCDisguiseDurationAbility
8963,-2146694144,NPCDodgeAbility
8964,-2146693120,NPCEvadeInterlockAbility
8965,-2146692096,NPCFocusAttributeAbility
8966,-2146691072,NPCForceCombatAbility
8967,-2146690048,NPCGrabDamageAbility
8968,-2146689024,NPCGrabGunDamageAbility
8969,-2146688000,NPCGrabGunTacticsAbility
8970,-2146686976,NPCGrabTacticsAbility
8971,-2146685952,NPCHandGunCombatTacticsAbility
8972,-2146684928,NPCHandGunDamageAbility
8973,-2146683904,NPCHealDamageAbility
8974,-2146682880,NPCHealthRegenRateAbility
8975,-2146681856,NPCHealthSitRegenRateAbility
8976,-2146680832,NPCHealthStandRegenRateAbility
8977,-2146679808,NPCInnerstrengthCostModifierAbility
8978,-2146678784,NPCInnerstrengthRegenRateAbility
8979,-2146677760,NPCInnerstrengthSitRegenRateAbility
8980,-2146676736,NPCInnerstrengthStandRegenRateAbility
8981,-2146675712,NPCInvisDurationAbility
8982,-2146674688,NPCInvokedBuffTimesAbility
8983,-2146673664,NPCInvokedDebuffTimesAbility
8984,-2146672640,NPCISDrainTargetAbility
8985,-2146671616,NPCItemCompilingAbility
8986,-2146670592,NPCItemDecompilingAbility
8987,-2146669568,NPCJumpAbility
8988,-2146668544,NPCKarateCombatTacticsAbility
8989,-2146667520,NPCKarateDamageAbility
8990,-2146666496,NPCKungFuCombatTacticsAbility
8991,-2146665472,NPCKungFuDamageAbility
8992,-2146664448,NPCLocateDataNodeSkillAbility
8993,-2146663424,NPCLockPickingAbility
8994,-2146662400,NPCMapDownloadingAbility
8995,-2146661376,NPCMaxBuffBufferAbility
8996,-2146660352,NPCMaxHealthAbility
8997,-2146659328,NPCMaxInnerstrengthAbility
8998,-2146658304,NPCMeleeCombatTacticsAbility
8999,-2146657280,NPCMeleeDamageResistanceAbility
9000,-2146656256,NPCMeleePhysicalDamageAbility
9001,-2146655232,NPCMovementSpeedAbility
9002,-2146654208,NPCNoiseLevelBuffTargetAbility
9003,-2146653184,NPCNullTargetAbility
9004,-2146652160,NPCPerceptionAbility
9005,-2146651136,NPCPowerDamageAbility
9006,-2146650112,NPCPowerGunDamageAbility
9007,-2146649088,NPCPowerGunTacticsAbility
9008,-2146648064,NPCPowerTacticsAbility
9009,-2146647040,NPCRangeCombatTacticsAbility
9010,-2146646016,NPCRangedDamageResistanceAbility
9011,-2146644992,NPCRangePhysicalDamageAbility
9012,-2146643968,NPCReasonAbility
9013,-2146642944,NPCRepairBonusAbility
9014,-2146641920,NPCRepairSkillAbility
9015,-2146640896,NPCRetaliateDamageAbility
9016,-2146639872,NPCRetaliateTacticsAbility
9017,-2146638848,NPCRifleCombatTacticsAbility
9018,-2146637824,NPCRifleDamageAbility
9019,-2146636800,NPCRippleMagBuffTargetAbility
9020,-2146635776,NPCSecuritySystemsAbility
9021,-2146634752,NPCSignalProtectionAbility
9022,-2146633728,NPCSixthSensingAbility
9023,-2146632704,NPCSneakAttackDetectionAbility
9024,-2146631680,NPCSpeedDamageAbility
9025,-2146630656,NPCSpeedGunDamageAbility
9026,-2146629632,NPCSpeedGunTacticsAbility
9027,-2146628608,NPCSpeedTacticsAbility
9028,-2146627584,NPCStabilityLossReductionAbility
9029,-2146626560,NPCStealthAbility
9030,-2146625536,NPCStealthDamageAbility
9031,-2146624512,NPCStealthDamageResistanceAbility
9032,-2146623488,NPCStealthDetectionAbility
9033,-2146622464,NPCSubmachineGunCombatTacticsAbility
9034,-2146621440,NPCSubmachineGunDamageAbility
9035,-2146620416,NPCSuperJumpAbility
9036,-2146619392,NPCTacticISCostModifierAbility
9037,-2146618368,NPCTapDataNodeSkillAbility
9038,-2146617344,NPCToolCraftingAbility
9039,-2146616320,NPCUpgradeCraftingAbility
9040,-2146615296,NPCViralDamageAbility
9041,-2146614272,NPCViralDeflectionAbility
9042,-2146613248,NPCViralResistanceAbility
9043,-2146612224,NPCViralTransmissionAbility
9044,-2146611200,NPCVitalityAttributeAbility
9045,-2146610176,NPCVulnerabilityDurationModifierAbility
9046,-2146609152,NPCVulnerabilityGenerationPercentAbility
9047,-2146608128,NPCWeaponCraftingAbility
9048,-2146607104,None
9049,-2146606080,None
9050,-2146605056,None
9051,-2146604032,None
9052,-2146603008,TechniqueAbility
9053,-2146601984,BalanceAbility
9054,-2146600960,BalanceEffectAbility
9055,-2146599936,Event1_1Neo1Ability
9056,-2146598912,Event1_1Neo2Ability
9057,-2146597888,Event1_1Neo3Ability
9058,-2146596864,Event1_1Neo4Ability
9059,-2146595840,Event1_1Neo5Ability
9060,-2146594816,PurityAbility
9061,-2146593792,SweepTheFloorAbility
9062,-2146592768,SpinningFlowerAbility
9063,-2146591744,ZenMasterAbility
9064,-2146590720,ZenMasterEffectAbility
9065,-2146589696,NPCNeoRSIAbility
9066,-2146588672,NPCEvadeStateFlipperAbility
9067,-2146587648,Event1_1DeathAbility
9068,-2146586624,Event1_1AOEAbility
9069,-2146585600,SneakMovementSpeedAbility
9070,-2146584576,InvisMovementSpeedAbility
9071,-2146583552,SneakAttackCombatTacticsAbility
9072,-2146582528,NPCSneakAttackCombatTacticsAbility
9073,-2146581504,StealthStateAbility
9074,-2146580480,None
9075,-2146579456,NPCStaggerAbility
9076,-2146578432,NPCDazeAbility
9077,-2146577408,NPCOffBalanceAbility
9078,-2146576384,Event2_0FlyVirusAbility
9079,-2146575360,Event2_0FlyVirusEffect1Ability
9080,-2146574336,Event2_0FlyVirusEffect2Ability
9081,-2146573312,Event2_0GMFlyVirusAbility
9082,-2146572288,Event2_0GMCureAllAbility
9083,-2146571264,NPCCantForceCombatAbility
9084,-2146570240,NPCCantFreeAttackAbility
9085,-2146569216,NPCCantBeFreeAttackedAbility
9086,-2146568192,NPCCantBeForcedIntoCombatAbility
9087,-2146567168,SusceptibleToLogicBomb1Ability
9088,-2146566144,ImmunityToMyselfAbility
9089,-2146565120,Event2_0CorruptingAuraAbility
9090,-2146564096,Event2_0CorruptingAuraEffectAbility
9091,-2146563072,Event2_0WaveOfCorruptionAbility
9092,-2146562048,Event2_0WaveOfCorruptionEffectAbility
9093,-2146561024,Event2_0CorruptingBileAbility
9094,-2146560000,NPCUnDisguiseAbility
9095,-2146558976,EventSlot1Ability
9096,-2146557952,EventSlot2Ability
9097,-2146556928,EventSlot3Ability
9098,-2146555904,None
9099,-2146554880,None
9100,-2146553856,NPCShowInterlockImmuneAbility
9101,-2146552832,NPCEventSlot1Ability
9102,-2146551808,NPCEventSlot2Ability
9103,-2146550784,NPCEventSlot3Ability
9104,-2146549760,Event2_0FlyVirusImmunityAbility
9105,-2146548736,Event2_0FlymanSusceptibilityAbility
9106,-2146547712,Event2_0FlymanKillItemAbility
9107,-2146546688,NPCImmobilizeAbility
9108,-2146545664,Event2_0DeathAbility
9109,-2146544640,NPCEventSlot1ToggleAbility
9110,-2146543616,NPCEventSlot2ToggleAbility
9111,-2146542592,NPCEventSlot3ToggleAbility
9112,-2146541568,Event2_0DeathSelfAbility
9113,-2146540544,NPCBufferOverflowSelfAbility
9114,-2146539520,Event2_0Machine1Ability
9115,-2146538496,Event2_0Merv1Ability
9116,-2146537472,Event2_0Zion1Ability
9117,-2146536448,Event2_0Machine2Ability
9118,-2146535424,Event2_0Merv2Ability
9119,-2146534400,Event2_0Zion2Ability
9120,-2146533376,Event2_0Machine3Ability
9121,-2146532352,Event2_0Merv3Ability
9122,-2146531328,Event2_0Zion3Ability
9123,-2146530304,Event2_0Machine4Ability
9124,-2146529280,Event2_0Merv4Ability
9125,-2146528256,Event2_0Zion4Ability
9126,-2146527232,Event2_0BombEffectAbility
9127,-2146526208,Event2_0BombExplodeAbility
9128,-2146525184,Event2_0FlymanTransformAbility
9129,-2146524160,Event2_0FlymanTransformPulseAbility
9130,-2146523136,Event2_0FlymanTransformEffectAbility
9131,-2146522112,Event2_0FlymanKillItem2Ability
9132,-2146521088,ElusiveCodeAbility
9133,-2146520064,ReactiveCodeAbility
9134,-2146519040,ReactiveCodeEffectAbility
9135,-2146518016,CodeConversionAbility
9136,-2146516992,CodeConversionEffectAbility
9137,-2146515968,TrojanHorseAbility
9138,-2146514944,TrojanHorseEffectAbility
9139,-2146513920,PacketLoss1Ability
9140,-2146512896,PacketLoss2Ability
9141,-2146511872,PrisonMentalityAbility
9142,-2146510848,Event2_5KillCodeAbility
9143,-2146509824,None
9144,-2146508800,Event2_5KillCodeEffectAbility
9145,-2146507776,Event2_5KillCodeTriggerAbility
9146,-2146506752,CompileTimeReductionAbility
9147,-2146505728,ConsumableCompileTimeReductionAbility
9148,-2146504704,CodeWritingDiscountAbility
9149,-2146503680,PrisonMasteryAbility
9150,-2146502656,aaPrisonMentalityFamilyAbility
9151,-2146501632,DefenseTacticsAbility
9152,-2146500608,SignalBoosterAuraAbility
9153,-2146499584,SignalBoosterEffectAbility
9154,-2146498560,TransitionCoatAbility
9155,-2146497536,TransitionGlassesAbility
9156,-2146496512,DazeChanceAbility
9157,-2146495488,StaggeredChanceAbility
9158,-2146494464,OffBalanceChanceAbility
9159,-2146493440,MobiusCodeAbility
9160,-2146492416,CraftingPlaceHolder
9161,-2146491392,CompileActivateAbility
9162,-2146490368,WriteCodeActivateAbility
9163,-2146489344,AntiStunPill1Ability
9164,-2146488320,AntiStunPill2Ability
9165,-2146487296,aaAntiStunPillAbility
9166,-2146486272,AssassinMaskAbility
9167,-2146485248,AssassinTransformAbility
9168,-2146484224,AssassinDeathTouchAbility
9169,-2146483200,AssassinDeathPulseAbility
9170,-2146482176,AssassinCorruptionWaveAbility
9171,-2146481152,AssassinDisableAbility
9172,-2146480128,FlitGunAbility
9173,-2146479104,CorruptingCalmAbility
9174,-2146478080,CorruptingFeastAbility
9175,-2146477056,CorruptingFuryAbility
9176,-2146476032,CorruptingShroudAbility
9177,-2146475008,CorruptionPulseAbility
9178,-2146473984,CorruptionWaveAbility
9179,-2146472960,SignalCorruptionAbility
9180,-2146471936,AssassinCrushAbility
9181,-2146470912,AssassinRingAbility
9182,-2146469888,AssassinImmunityAbility
9183,-2146468864,CorruptCode1Ability
9184,-2146467840,CorruptCode2Ability
9185,-2146466816,AssassinMask2Ability
9186,-2146465792,AssassinMask2EffectAbility
9187,-2146464768,StunDurationBonusAbility
9188,-2146463744,BallisticAccuracyBonusAbility
9189,-2146462720,MeleeAccuracyBonusAbility
9190,-2146461696,MovementSpeedBonusAbility
9191,-2146460672,None
9192,-2146459648,None
9193,-2146458624,None
9194,-2146457600,None
9195,-2146456576,HalloweenMaskAbility
9196,-2146455552,HalloweenMask2Ability
9197,-2146454528,WithdrawTacticsAbility
9198,-2146453504,HackerCombatStyleAbility
9199,-2146452480,CryptosBoxAbility
9200,-2146451456,CoderCombatStyleAbility
9201,-2146450432,MeleeDefenseTacticsAbility
9202,-2146449408,RangedDefenseTacticsAbility
9203,-2146448384,ThrowDefenseTacticsAbility
9204,-2146447360,CurrentTacticAbility
9205,-2146446336,BlockTacticUsedAbility
9206,-2146445312,SnowballAbility
9207,-2146444288,SpeedTacticUsedAbility
9208,-2146443264,GrabTacticUsedAbility
9209,-2146442240,PowerTacticUsedAbility
9210,-2146441216,aaPartyHatAbility
9211,-2146440192,WinterPartyHatAbility1
9212,-2146439168,WinterPartyHatAbility2
9213,-2146438144,WinterPartyHatAbility3
9214,-2146437120,WoodenStakePlusAttackAbility
9215,-2146436096,HolyWaterPlusAttackAbility
9216,-2146435072,SilverBulletPlusAttackAbility
9217,-2146434048,EMPBlastAbility
9218,-2146433024,NPCEMPWeaknessAbility
9219,-2146432000,BallisticDefenseBonusAbility
9220,-2146430976,ThrownDamageBonusAbility
9221,-2146429952,ThrownDefenseBonusAbility
9222,-2146428928,ViralDefenseBonusAbility
9223,-2146427904,ViralDamageBonusAbility
9224,-2146426880,ThrowAccuracyAbility
9225,-2146425856,ThrowResistanceAbility
9226,-2146424832,ThrowDamageAbility
9227,-2146423808,StealthedCodeDamageAbility
9228,-2146422784,CodeCorruptionDamageAbility
9229,-2146421760,CodeExecutionDamageAbility
9230,-2146420736,CodeReplicationDamageAbility
9231,-2146419712,PacifyDurationBonusAbility
9232,-2146418688,RootDurationBonusAbility
9233,-2146417664,BlindDurationBonusAbility
9234,-2146416640,PowerlessDurationBonusAbility
9235,-2146415616,ConfuseDurationBonusAbility
9236,-2146414592,InitiativeAbility
9237,-2146413568,WithdrawBonusAbility
9238,-2146412544,InitiativeBonusAbility
9239,-2146411520,DeterminationBonusAbility
9240,-2146410496,ForceCombatBonusAbility
9241,-2146409472,EvadeInterlockBonusAbility
9242,-2146408448,SneakMovementSpeedBonusAbility
9243,-2146407424,InvisMovementSpeedBonusAbility
9244,-2146406400,SweepBonusAbility
9245,-2146405376,InnerstrengthCostModifierBonusAbility
9246,-2146404352,BuffAreaRadiusBonusAbility
9247,-2146403328,DebuffAreaRadiusBonusAbility
9248,-2146402304,MaxInnerstrengthBonusAbility
9249,-2146401280,MaxHealthBonusAbility
9250,-2146400256,HealthRegenBonusAbility
9251,-2146399232,InnerstrengthRegenBonusAbility
9252,-2146398208,OperativeBuffAbility
9253,-2146397184,SoldierBuffAbility
9254,-2146396160,MartialArtsInitiateBuffAbility
9255,-2146395136,KungFuMasterBuffAbility
9256,-2146394112,KungFuGrandMasterBuffAbility
9257,-2146393088,KarateMasterBuffAbility
9258,-2146392064,KarateGrandMasterBuffAbility
9259,-2146391040,AikidoMasterBuffAbility
9260,-2146390016,EnrageDurationBonusAbility
9261,-2146388992,AikidoGrandMasterBuffAbility
9262,-2146387968,GunmanBuffAbility
9263,-2146386944,ScattershotBuffAbility
9264,-2146385920,SMGSpecialBuffAbility
9265,-2146384896,RiflemanBuffAbility
9266,-2146383872,ExpertRiflemanBuffAbility
9267,-2146382848,GunslingerBuffAbility
9268,-2146381824,DuelistBuffAbility
9269,-2146380800,ViralAttackerBuffAbility
9270,-2146379776,NetworkHackerBuffAbility
9271,-2146378752,SkriptKiddieBuffAbility
9272,-2146377728,NetworkAttackerBuffAbility
9273,-2146376704,RavagerDebuffAbility
9274,-2146375680,SelectivePhageBuffAbility
9275,-2146374656,ArbalestBuffAbility
9276,-2146373632,BallistaBuffAbility
9277,-2146372608,PathogenistBuffAbility
9278,-2146371584,ArtilleristBuffAbility
9279,-2146370560,HowitzerBuffAbility
9280,-2146369536,DestroyerDebuffAbility
9281,-2146368512,TeamHealerBuffAbility
9282,-2146367488,ConcentrationBonusAbility
9283,-2146366464,ForceMultiplierBuffAbility
9284,-2146365440,CorpsmanBuffAbility
9285,-2146364416,TraumaSurgeonBuffAbility
9286,-2146363392,GuardianHealerBuffAbility
9287,-2146362368,UpgradeArtistBuffAbility
9288,-2146361344,UpgradeMasterBuffAbility
9289,-2146360320,DoctorBuffAbility
9290,-2146359296,PhysicianHealAbility
9291,-2146358272,HyperBlockAbility
9292,-2146357248,HyperDeflectAbility
9293,-2146356224,HyperSenseAbility
9294,-2146355200,DeterminateAbility
9295,-2146354176,NPCThrowResistanceAbility
9296,-2146353152,DamagePercentAbility
9297,-2146352128,DefensePercentAbility
9298,-2146351104,CombatTacticPercentAbility
9299,-2146350080,ProxyMasterBuffAbility
9300,-2146349056,UtilityMasterBuffAbility
9301,-2146348032,StopProxy1EffectAbility
9302,-2146347008,SneakFreePrototypeAbility
9303,-2146345984,SneakGrantAbility
9304,-2146344960,SpyStyleAbility
9305,-2146343936,SpyBuffAbility
9306,-2146342912,DisguiseGrantAbility
9307,-2146341888,InfiltratorBuffAbility
9308,-2146340864,InvisibilityGrantAbility
9309,-2146339840,ShadowBuffAbility
9310,-2146338816,MasterShadowActiveAbility
9311,-2146337792,CutthroatBuffAbility
9312,-2146336768,KnifeThrowerBuffAbility
9313,-2146335744,MasterKnifeThrowerBuffAbility
9314,-2146334720,AssassinBuffAbility
9315,-2146333696,MasterAssassinBuffAbility
9316,-2146332672,DisruptConnectionOldAbility
9317,-2146331648,SneakFreeDisableShieldAbility
9318,-2146330624,HackerBuffAbility
9319,-2146329600,SneakFreeHarryingAttackAbility
9320,-2146328576,SneakFreeDistractingBlowAbility
9321,-2146327552,DistractingBlowEffectAbility
9322,-2146326528,SneakFreeInfuriatingAssaultAbility
9323,-2146325504,SneakFreeLegThrowAbility
9324,-2146324480,SneakFreeDazzlingThrowAbility
9325,-2146323456,SneakFreeWeakeningThrowAbility
9326,-2146322432,SneakFreeWardingBlowAbility
9327,-2146321408,ParalyzingThrowAbility
9328,-2146320384,SniperBuffAbility
9329,-2146319360,ConcealmentGrantAbility
9330,-2146318336,NPCThrowDamageAbility
9331,-2146317312,BallisticDamageBonusAbility
9332,-2146316288,BallisticResistanceBonusAbility
9333,-2146315264,HealDamageBonusAbility
9334,-2146314240,MeleeDamageBonusAbility
9335,-2146313216,MeleeDefenseBonusAbility
9336,-2146312192,MeleeResistanceBonusAbility
9337,-2146311168,ThrownAccuracyBonusAbility
9338,-2146310144,ThrownResistanceBonusAbility
9339,-2146309120,ViralAccuracyBonusAbility
9340,-2146308096,ViralResistanceBonusAbility
9341,-2146307072,DesperationAbility
9342,-2146306048,None
9343,-2146305024,None
9344,-2146304000,SpotlightAuraAbility
9345,-2146302976,SpotlightEffectAbility
9346,-2146301952,SpotlightImmunity
9347,-2146300928,SpotlightEffect2Ability
9348,-2146299904,SpotlightEffect3Ability
9349,-2146298880,DOTPlaceHolderAbility
9350,-2146297856,SpotlightTimerAbility
9351,-2146296832,SpotlightDmgAuraAbility
9352,-2146295808,SpotlightDmgEffectAbility
9353,-2146294784,SpotlightUndoAbility
9354,-2146293760,NPCStunAbility
9355,-2146292736,MachineAAbility
9356,-2146291712,ZionAAbility
9357,-2146290688,MervAAbility
9358,-2146289664,MachineBAbility
9359,-2146288640,MachineCAbility
9360,-2146287616,MachineDAbility
9361,-2146286592,MachineEAbility
9362,-2146285568,MervBAbility
9363,-2146284544,MervCAbility
9364,-2146283520,MervDAbility
9365,-2146282496,MervEAbility
9366,-2146281472,ZionBAbility
9367,-2146280448,ZionCAbility
9368,-2146279424,ZionDAbility
9369,-2146278400,ZionEAbility
9370,-2146277376,None
9371,-2146276352,None
9372,-2146275328,MachineEEffectAbility
9373,-2146274304,ZionEEffectAbility
9374,-2146273280,MervEEffectAbility
9375,-2146272256,None
9376,-2146271232,None
9377,-2146270208,FlameVirusSelfAbility
9378,-2146269184,None
9379,-2146268160,FlyVirusSelfAbility
9380,-2146267136,FlyStormAbility
9381,-2146266112,BlueHeadlampAbility
9382,-2146265088,ZionCGranterAbility
9383,-2146264064,ZionDGranterAbility
9384,-2146263040,ZionEGranterAbility
9385,-2146262016,MachineCGranterAbility
9386,-2146260992,MachineDGranterAbility
9387,-2146259968,MachineEGranterAbility
9388,-2146258944,MervCGranterAbility
9389,-2146257920,MervDGranterAbility
9390,-2146256896,MervEGranterAbility
9391,-2146255872,OrgAbility
9392,-2146254848,aaEscapeMoveAbility
9393,-2146253824,UnlimitCrushAbility
9394,-2146252800,UnlimitDeathPulseAbility
9395,-2146251776,UnlimitDeathTouchAbility
9396,-2146250752,UnlimitImmunityAbility
9397,-2146249728,UnlimitTransformAbility
9398,-2146248704,CodePulseExplodeAbility
9399,-2146247680,CodePulseAuraAbility
9400,-2146246656,CodePulseFlipperAbility
9401,-2146245632,PVPPulseAura20Ability
9402,-2146244608,PVPPulseFlipper20Ability
9403,-2146243584,PVPPulseAura10Ability
9404,-2146242560,PVPPulseFlipper10Ability
9405,-2146241536,PVPPulseAura40Ability
9406,-2146240512,PVPPulseFlipper40Ability
