Gender,Clothing,Item Name,Min Character Lvl,Bonus Name,Bonus,Bonus Name,Bonus,Bonus Name,Bonus,Bonus Name,Bonus,Bonus Name,Bonus,Bonus Name,Bonus
F,Shirt,Armored Gray Braela Leather Reinforced Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Brown Braela Leather Reinforced Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Purple Braela Leather Reinforced Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Light Purple Braela Leather Reinforced Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Coal Braela Leather Reinforced Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Muddy Orange Braela Leather Reinforced Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Deep Magenta Braela Leather Reinforced Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Yellow Braela Leather Reinforced Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Black Arasiki Corset Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Red Arasiki Corset Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Green Arasiki Corset Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Gray Arasiki Corset Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Brown Arasiki Corset Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Purple Arasiki Corset Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Light Purple Arasiki Corset Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Teal Arasiki Corset Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Magenta Arasiki Corset Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Muddy Orange Arasiki Corset Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Sandy Arasiki Corset Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Yellow Milleri Crème Dress ,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Magenta Milleri Crème Dress ,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Black Milleri Kitten Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Red Milleri Kitten Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Purple Milleri Kitten Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Orange Milleri Kitten Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Yellow-Green Milleri Kitten Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Powder Blue Milleri Kitten Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Magenta Milleri Kitten Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Yellow Milleri Kitten Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Light Purple Milleri Kitten Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Sunflower Milleri Kitten Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Saddle Brown Milleri Kitten Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Black Milleri Fade Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Red Milleri Fade Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Purple Milleri Fade Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Muddy Orange Milleri Fade Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Dark Green Milleri Fade Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Grayish Milleri Fade Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Magenta Milleri Fade Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Yellow Milleri Fade Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Light Purple Milleri Fade Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Mud Milleri Fade Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Tangerine Milleri Fade Dress Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Black Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Silver Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Gold Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Orange Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Yellow Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Yellow-Green Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Green Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Emerald Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Grass Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Greener Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Jade Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Dull Green Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Aquamarine Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Dark Green Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Red Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Dark Red Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Magenta Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Purple Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Violet Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Indigo Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Light Purple Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Dark Purple Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Dull Purple Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Brown Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Dull Black Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Olive Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Slight Purple Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Dull Gold Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Moss Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Golden Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Deep Purple Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Dull Brown Blackbee Sleeveless Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Black/White Sif Leather Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Purple/White Sif Leather Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Red/White Sif Leather Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Green/White Sif Leather Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Teal/White Sif Leather Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Orchid/White Sif Leather Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Orange/Yellow Sif Leather Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Gold/Black Sif Leather Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Magenta/White Sif Leather Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Brown/Gold Sif Leather Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Silver/Black Richland Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Black/Silver Richland Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Red/Silver Richland Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Green/Black Richland Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Purple/Silver Richland Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Orchid/Silver Richland Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Orange/Silver Richland Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Brown/Silver Richland Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Aquamarine/Black Richland Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Magenta/Silver Richland Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Yellow/Gold Richland Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Black Arasiki Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Red Arasiki Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Gold Arasiki Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Green Arasiki Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Seafoam Green Arasiki Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Purple Arasiki Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Dark Purple Arasiki Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Orange Arasiki Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Yellow Arasiki Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Orange/Green Richland Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Green/Brown Richland Fighting Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Black Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Red Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Gold Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Green Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Teal Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Light Green Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Yellow Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Purple Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Light Purple Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Orchid Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Orange Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Magenta Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Dull Black Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Brown Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Green-Yellow Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Dull Purple Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Dull Red Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Lavender Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Faint Brown Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Tarnished Gold Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Sienna Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Dull Lavender Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Peru Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Silver Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Yellow Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Light Pink Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Red-Pink Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Bright Purple Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Bright Green Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Light Teal Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Brass Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Gray-Purple Arasiki Sleeveless Vinyl Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Black Sif Yeoman Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Red Sif Yeoman Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Orange Sif Yeoman Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Gold Sif Yeoman Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Magenta Sif Yeoman Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Green Sif Yeoman Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Teal Sif Yeoman Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Yellow-Green Sif Yeoman Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Purple Sif Yeoman Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Light Purple Sif Yeoman Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Dull Purple Sif Yeoman Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Alternate Purple Sif Yeoman Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Deep Magenta Sif Yeoman Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Ash Sif Yeoman Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Deep Red Sif Yeoman Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Yellow Sif Yeoman Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Black Sif Switchblade Corset Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Red Sif Switchblade Corset Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Orange Sif Switchblade Corset Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Gold Sif Switchblade Corset Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Magenta Sif Switchblade Corset Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Green Sif Switchblade Corset Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Green-Yellow Sif Switchblade Corset Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Teal Sif Switchblade Corset Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Dull Purple Sif Switchblade Corset Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Purple Sif Switchblade Corset Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Dark Purple Sif Switchblade Corset Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Dull Magenta Sif Switchblade Corset Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Ash Sif Switchblade Corset Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Crimson Sif Switchblade Corset Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Dull Red Sif Switchblade Corset Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Yellow Sif Switchblade Corset Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored White Masseli Moon V-Neck Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Flesh Pink Masseli Moon V-Neck Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Cream Masseli Moon V-Neck Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Vanilla Masseli Moon V-Neck Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Silver Masseli Moon V-Neck Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Pale White Masseli Moon V-Neck Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Pale Yellow-Green Masseli Moon V-Neck Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Pale Teal Masseli Moon V-Neck Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Pale Slate Green Masseli Moon V-Neck Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
